what,kind,bundleId,bundleVersion,description,time
executed,command,com.sysdeo.eclipse.tomcat,3.3.0,"pl.szpinda.plugin.tomcat.commands.tomcatStartStop",1355330573305
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1355330592061
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1355330595962
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1355330596084
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355330596925
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355330607946
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1355330608133
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1355330608170
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.navigate.open.type",1355330608198
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355330611457
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355330620299
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355330622179
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355331520657
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1355331523611
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355331528635
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355331601404
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355331602718
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355331614808
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355331639353
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355331647935
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355331648807
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355331753344
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355331884843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355332412645
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1355332420141
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1355332422182
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355332427034
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355332429021
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1355332429105
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355332431632
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355332432463
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355332432734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355332433914
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355332458312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355332752827
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1355332768160
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1355332768237
started,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1355332768631
opened,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1355332768796
started,bundle,org.eclipse.wst.dtd.core,1.1.402.v201109061850,"org.eclipse.wst.dtd.core",1355332769055
activated,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1355332769085
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1355332769239
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1355332776345
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1355332779959
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1355332780118
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1355332831926
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1355332841545
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1355332841593
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1355332846983
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1355332847222
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1355332847272
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1355332851699
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1355332851699
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1355332853094
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1355332853094
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355332855037
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355332872390
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355332882852
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355332884413
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1355332887323
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1355332911786
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1355332911837
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1355332933990
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1355332936901
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1355332936949
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1355332938864
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1355332939417
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1355332939497
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1355332947277
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1355332947445
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1355332949373
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355332950957
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355332952462
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355332953811
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1355332955926
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1355332955998
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1355332956068
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1355332956165
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1355332956241
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1355332956378
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1355332956488
