what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1355329478671
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1355329478672
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1355329478675
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1355329478677
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1355329478680
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1355329478682
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1355329478684
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1355329478804
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1355329478806
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1355329478808
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1355329478809
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1355329478811
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.202.v201108180247,"org.eclipse.jst.ws.jaxrs.core",1355329478812
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1355329478815
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1355329478915
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1355329478918
started,bundle,edu.umd.cs.findbugs.plugin.eclipse,2.0.0.20111221,"edu.umd.cs.findbugs.plugin.eclipse",1355329479010
os,sysinfo,,,"win32",1355329479015
arch,sysinfo,,,"x86",1355329479015
ws,sysinfo,,,"win32",1355329479015
locale,sysinfo,,,"en_US",1355329479015
processors,sysinfo,,,"2",1355329479015
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1355329479015
java.runtime.version,sysinfo,,,"1.6.0_25-b06",1355329479015
java.specification.name,sysinfo,,,"Java Platform API Specification",1355329479015
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1355329479015
java.specification.version,sysinfo,,,"1.6",1355329479015
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1355329479015
java.version,sysinfo,,,"1.6.0_25",1355329479015
java.vm.info,sysinfo,,,"mixed mode, sharing",1355329479015
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1355329479015
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1355329479015
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1355329479015
java.vm.specification.version,sysinfo,,,"1.0",1355329479015
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1355329479015
java.vm.version,sysinfo,,,"20.0-b11",1355329479015
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1355329479921
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1355329480309
started,bundle,org.eclipse.team.cvs.ssh2,3.2.300.I20100526-0800,"org.eclipse.team.cvs.ssh2",1355329480401
started,bundle,org.eclipse.wst.sse.core,1.1.506.v201110201853,"org.eclipse.wst.sse.core",1355329484362
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355329487170
started,bundle,org.eclipse.wst.xml.core,1.1.505.v201109271810,"org.eclipse.wst.xml.core",1355329489554
started,bundle,org.eclipse.wst.css.core,1.1.403.v201103021532,"org.eclipse.wst.css.core",1355329490081
started,bundle,org.eclipse.jst.jsp.core,1.2.308.v201109202150,"org.eclipse.jst.jsp.core",1355329490288
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355329493944
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1355329511254
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1355329513560
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.203.v201109140236,"org.eclipse.wst.ws.service.policy.ui",1355329516665
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1355329516699
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1355329516808
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1355329516828
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355329520045
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355329524454
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1355329524546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355329528622
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355329534716
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355329554103
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355329620657
started,bundle,org.eclipse.wst.html.core,1.1.406.v201109271810,"org.eclipse.wst.html.core",1355329631518
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355329669380
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1355329753950
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1355329755471
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1355329760494
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1355329760500
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.4.v201106210700,"org.eclipse.wst.common.emfworkbench.integration",1355329760506
started,bundle,org.eclipse.wst.common.frameworks,1.2.1.v201107271600,"org.eclipse.wst.common.frameworks",1355329760587
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1355329760683
started,bundle,org.eclipse.wst.common.modulecore,1.2.7.v201110060300,"org.eclipse.wst.common.modulecore",1355329760689
started,bundle,org.eclipse.jst.j2ee.core,1.2.7.v201110060300,"org.eclipse.jst.j2ee.core",1355329761167
started,bundle,org.eclipse.jem,2.0.402.v201106132000,"org.eclipse.jem",1355329761234
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1355329761406
started,bundle,org.eclipse.wst.validation,1.2.204.v201109220700,"org.eclipse.wst.validation",1355329761522
started,bundle,org.eclipse.jst.j2ee,1.1.406.v201110130300,"org.eclipse.jst.j2ee",1355329761666
started,bundle,org.eclipse.jst.jee,1.0.303.v201103311600,"org.eclipse.jst.jee",1355329761804
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1355329762556
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1355329762891
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355329764384
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355329788620
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355329823765
error,log,,,"Invalid preference page path: XDoclet",1355329836825
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355329836964
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355329842090
started,bundle,org.eclipse.wst.server.core,1.1.208.v20111005_1734,"org.eclipse.wst.server.core",1355329849987
started,bundle,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.ui",1355329850060
opened,view,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.ui.ServersView",1355329850815
activated,view,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.ui.ServersView",1355329850841
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.202.v20100818b,"org.eclipse.jst.server.tomcat.core",1355329851001
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1355329851036
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1355329853686
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1355329853748
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1355329853790
opened,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1355329853922
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1355329853961
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1355329878510
started,bundle,org.eclipse.wst.web,1.1.403.v201103081400,"org.eclipse.wst.web",1355329878687
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1355329881923
started,bundle,org.eclipse.birt.report.debug.ui,3.7.1.v20110905,"org.eclipse.birt.report.debug.ui",1355329882074
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1355329883820
activated,view,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.ui.ServersView",1355329884976
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1355329886980
opened,editor,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.ui.editor",1355329888189
activated,editor,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.ui.editor",1355329888401
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1355329895540
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355329897624
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355329950319
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1355329950420
started,bundle,com.hudson.velocityweb,1.0.8,"com.hudson.velocityweb",1355329975464
opened,editor,com.hudson.velocityweb,1.0.8,"com.hudson.velocityweb.editors.velocity.VelocityMultiPageEditor",1355329975663
activated,editor,com.hudson.velocityweb,1.0.8,"com.hudson.velocityweb.editors.velocity.VelocityMultiPageEditor",1355329975704
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1355329976898
started,bundle,org.eclipse.wst.sse.ui,1.2.5.v201108191505,"org.eclipse.wst.sse.ui",1355330005338
started,bundle,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui",1355330005395
started,bundle,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.ui",1355330005401
started,bundle,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.ui",1355330005403
started,bundle,org.eclipse.jst.jsf.common,1.2.1.v20100827,"org.eclipse.jst.jsf.common",1355330005972
started,bundle,org.eclipse.jst.jsf.core,1.3.2.v20100906,"org.eclipse.jst.jsf.core",1355330006000
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.0.v20100602,"org.eclipse.jst.jsf.facelet.ui",1355330006002
started,bundle,org.eclipse.jst.jsf.ui,1.3.1.v20100906,"org.eclipse.jst.jsf.ui",1355330006100
started,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1355330006221
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1355330006582
opened,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1355330006734
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1355330006831
started,bundle,org.eclipse.jem.workbench,2.0.301.v201104271300,"org.eclipse.jem.workbench",1355330007677
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1355330009621
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355330019841
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1355330027320
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355330028460
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1355330028543
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355330029400
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355330036685
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355330044668
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355330046688
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1355330046721
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355330047117
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355330048907
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355330052559
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355330069076
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355330072064
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355330087926
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355330095273
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355330154685
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355330161100
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355330166077
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355330300918
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355330340687
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355330340791
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1355330561836
no handler,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.navigate.open.type",1355330563159
no handler,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.navigate.open.type",1355330564459
started,bundle,com.sysdeo.eclipse.tomcat,3.3.0,"com.sysdeo.eclipse.tomcat",1355330565900
